"YEAR","MONTH","DAY","LAKE","STATE_PROV","SPECIES","NO_STOCKED","AGEMONTH","WEIGHT","CONDITION"
1985,5,16,"HU","MI","CHS",93937,NA,NA,"0"
1985,5,16,"HU","MI","CHS",93002,NA,NA,"0"
1985,5,16,"HU","MI","CHS",734022,NA,NA,"0"
1985,5,16,"HU","MI","CHS",68035,NA,NA,"0"
1985,5,16,"HU","MI","CHS",571009,NA,NA,"0"
1985,5,16,"HU","MI","COS",105105,NA,NA,"0"
1985,5,16,"HU","MI","COS",90043,NA,NA,"0"
1985,5,16,"HU","MI","COS",276336,NA,NA,"0"
1985,5,16,"HU","MI","COS",105006,NA,NA,"0"
1985,5,16,"HU","MI","COS",5000,NA,NA,"0"
1985,5,16,"HU","MI","COS",200,NA,NA,"0"
1985,5,16,"HU","MI","LAT",150000,15,3000,"0"
1985,5,16,"HU","MI","RBT",32000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",101420,NA,NA,"0"
1985,5,16,"HU","MI","RBT",120032,NA,NA,"0"
1985,5,16,"HU","MI","RBT",10000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",20000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",10000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",50000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",21000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",29000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",26000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",8000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",23000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",10000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",23000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",10000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",15000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",70000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",21021,NA,NA,"0"
1985,5,16,"HU","MI","RBT",24598,NA,NA,"0"
1985,5,16,"HU","MI","RBT",115488,NA,NA,"0"
1985,5,16,"HU","MI","RBT",10000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",26000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",1918,NA,NA,"0"
1985,5,16,"HU","MI","RBT",2148,NA,NA,"0"
1985,5,16,"HU","MI","RBT",18000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",27751,NA,NA,"0"
1985,5,16,"HU","MI","RBT",16012,NA,NA,"0"
1985,5,16,"HU","MI","RBT",26021,NA,NA,"0"
1985,5,16,"HU","MI","RBT",50000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",15250,NA,NA,"0"
1985,5,16,"HU","MI","RBT",25000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",70000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",1900,NA,NA,"0"
1985,5,16,"HU","MI","RBT",13000,NA,NA,"0"
1985,5,16,"HU","MI","RBT",15000,NA,NA,"0"
1985,5,16,"HU","MI","WAE",79889,NA,NA,"0"
1985,5,16,"MI","WI","BKT",16760,NA,NA,"0"
1985,5,16,"MI","WI","BKT",21000,NA,NA,"0"
1985,5,16,"MI","WI","BKT",8310,NA,NA,"0"
1985,5,16,"MI","WI","BKT",12208,NA,NA,"0"
1985,5,16,"MI","WI","BKT",14488,NA,NA,"0"
1985,5,16,"MI","WI","BKT",15000,NA,NA,"0"
1985,5,16,"MI","WI","BKT",5000,NA,NA,"0"
1985,5,16,"MI","WI","BKT",15000,NA,NA,"0"
1985,5,16,"MI","WI","BKT",60723,NA,NA,"0"
1985,5,16,"MI","WI","BKT",11008,NA,NA,"0"
1985,5,16,"MI","WI","BKT",30000,NA,NA,"0"
1985,5,16,"MI","WI","BKT",22000,NA,NA,"0"
1985,5,16,"MI","WI","BKT",10000,NA,NA,"0"
1985,5,16,"MI","WI","BKT",10720,NA,NA,"0"
1985,5,16,"MI","WI","BKT",16008,NA,NA,"0"
1985,5,16,"MI","WI","BKT",38840,NA,NA,"0"
1985,5,16,"MI","MI","BNT",50000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",37000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",38200,NA,NA,"0"
1985,5,16,"MI","WI","BNT",12398,NA,NA,"0"
1985,5,16,"MI","WI","BNT",20400,NA,NA,"0"
1985,5,16,"MI","MI","BNT",11300,NA,NA,"0"
1985,5,16,"MI","MI","BNT",20000,NA,NA,"0"
1985,5,16,"MI","MI","BNT",13000,NA,NA,"0"
1985,5,16,"MI","MI","BNT",20000,NA,NA,"0"
1985,5,16,"MI","IL","BNT",28577,NA,NA,"0"
1985,5,16,"MI","IL","BNT",34699,NA,NA,"0"
1985,5,16,"MI","WI","BNT",15000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",18000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",12200,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",8100,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",11100,NA,NA,"0"
1985,5,16,"MI","MI","BNT",13030,NA,NA,"0"
1985,5,16,"MI","WI","BNT",5000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",11100,NA,NA,"0"
1985,5,16,"MI","MI","BNT",60000,NA,NA,"0"
1985,5,16,"MI","MI","BNT",53862,NA,NA,"0"
1985,5,16,"MI","MI","BNT",20000,NA,NA,"0"
1985,5,16,"MI","IN","BNT",3675,NA,NA,"0"
1985,5,16,"MI","MI","BNT",14260,NA,NA,"0"
1985,5,16,"MI","WI","BNT",22615,NA,NA,"0"
1985,5,16,"MI","WI","BNT",28600,NA,NA,"0"
1985,5,16,"MI","WI","BNT",35000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",39600,NA,NA,"0"
1985,5,16,"MI","MI","BNT",9930,NA,NA,"0"
1985,5,16,"MI","MI","BNT",20000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",17400,NA,NA,"0"
1985,5,16,"MI","MI","BNT",11300,NA,NA,"0"
1985,5,16,"MI","MI","BNT",15000,NA,NA,"0"
1985,5,16,"MI","MI","BNT",11400,NA,NA,"0"
1985,5,16,"MI","WI","BNT",35000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",40980,NA,NA,"0"
1985,5,16,"MI","WI","BNT",40000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",5000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",9000,NA,NA,"0"
1985,5,16,"MI","IN","BNT",3675,NA,NA,"0"
1985,5,16,"MI","WI","BNT",16470,NA,NA,"0"
1985,5,16,"MI","WI","BNT",33758,NA,NA,"0"
1985,5,16,"MI","WI","BNT",43800,NA,NA,"0"
1985,5,16,"MI","IL","BNT",28674,NA,NA,"0"
1985,5,16,"MI","WI","BNT",8800,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1985,5,16,"MI","MI","BNT",12500,NA,NA,"0"
1985,5,16,"MI","WI","BNT",30000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",60300,NA,NA,"0"
1985,5,16,"MI","WI","BNT",5000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10700,NA,NA,"0"
1985,5,16,"MI","MI","BNT",40000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",20944,NA,NA,"0"
1985,5,16,"MI","WI","BNT",31703,NA,NA,"0"
1985,5,16,"MI","WI","BNT",36880,NA,NA,"0"
1985,5,16,"MI","MI","BNT",9260,NA,NA,"0"
1985,5,16,"MI","MI","BNT",15000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",19400,NA,NA,"0"
1985,5,16,"MI","WI","BNT",26280,NA,NA,"0"
1985,5,16,"MI","MI","BNT",20000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",5000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",11900,NA,NA,"0"
1985,5,16,"MI","WI","BNT",15000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",18600,NA,NA,"0"
1985,5,16,"MI","WI","BNT",2525,NA,NA,"0"
1985,5,16,"MI","WI","BNT",15000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",23394,NA,NA,"0"
1985,5,16,"MI","WI","BNT",35720,NA,NA,"0"
1985,5,16,"MI","WI","BNT",47703,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",11100,NA,NA,"0"
1985,5,16,"MI","MI","BNT",13000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",35000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",37900,NA,NA,"0"
1985,5,16,"MI","MI","BNT",9930,NA,NA,"0"
1985,5,16,"MI","WI","BNT",5000,NA,NA,"0"
1985,5,16,"MI","IL","BNT",22745,NA,NA,"0"
1985,5,16,"MI","MI","BNT",10260,NA,NA,"0"
1985,5,16,"MI","MI","BNT",25000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1985,5,16,"MI","MI","BNT",7500,NA,NA,"0"
1985,5,16,"MI","WI","BNT",10000,NA,NA,"0"
1985,5,16,"MI","WI","BNT",20500,NA,NA,"0"
1985,5,16,"MI","WI","CHS",1e+05,NA,NA,"0"
1985,5,16,"MI","MI","CHS",75000,NA,NA,"0"
1985,5,16,"MI","MI","CHS",190022,NA,NA,"0"
1985,5,16,"MI","IN","CHS",100762,NA,NA,"0"
1985,5,16,"MI","IL","CHS",30000,NA,NA,"0"
1985,5,16,"MI","IL","CHS",70000,NA,NA,"0"
1985,5,16,"MI","WI","CHS",75000,NA,NA,"0"
1985,5,16,"MI","MI","CHS",379991,NA,NA,"0"
1985,5,16,"MI","IN","CHS",100103,NA,NA,"0"
1985,5,16,"MI","MI","CHS",90000,NA,NA,"0"
1985,5,16,"MI","WI","CHS",246000,NA,NA,"0"
1985,5,16,"MI","WI","CHS",311000,NA,NA,"0"
1985,5,16,"MI","MI","CHS",500012,NA,NA,"0"
1985,5,16,"MI","WI","CHS",2e+05,NA,NA,"0"
1985,5,16,"MI","WI","CHS",1e+05,NA,NA,"0"
1985,5,16,"MI","MI","CHS",97069,NA,NA,"0"
1985,5,16,"MI","MI","CHS",48070,NA,NA,"0"
1985,5,16,"MI","MI","CHS",243820,NA,NA,"0"
1985,5,16,"MI","WI","CHS",108300,NA,NA,"0"
1985,5,16,"MI","IN","CHS",111336,NA,NA,"0"
1985,5,16,"MI","WI","CHS",260000,NA,NA,"0"
1985,5,16,"MI","MI","CHS",97016,NA,NA,"0"
1985,5,16,"MI","MI","CHS",87456,NA,NA,"0"
1985,5,16,"MI","WI","CHS",1e+05,NA,NA,"0"
1985,5,16,"MI","WI","CHS",150000,NA,NA,"0"
1985,5,16,"MI","MI","CHS",75000,NA,NA,"0"
1985,5,16,"MI","WI","CHS",230000,NA,NA,"0"
1985,5,16,"MI","MI","CHS",185014,NA,NA,"0"
1985,5,16,"MI","WI","CHS",221000,NA,NA,"0"
1985,5,16,"MI","MI","CHS",190000,NA,NA,"0"
1985,5,16,"MI","IN","CHS",407013,NA,NA,"0"
1985,5,16,"MI","WI","CHS",50000,NA,NA,"0"
1985,5,16,"MI","WI","CHS",289500,NA,NA,"0"
1985,5,16,"MI","WI","CHS",2e+05,NA,NA,"0"
1985,5,16,"MI","IL","CHS",95000,NA,NA,"0"
1985,5,16,"MI","WI","CHS",1e+05,NA,NA,"0"
1985,5,16,"MI","IN","CHS",42539,NA,NA,"0"
1985,5,16,"MI","IL","COS",6103,NA,NA,"0"
1985,5,16,"MI","IL","COS",76365,NA,NA,"0"
1985,5,16,"MI","MI","COS",380160,NA,NA,"0"
1985,5,16,"MI","IL","COS",139098,NA,NA,"0"
1985,5,16,"MI","WI","COS",28200,NA,NA,"0"
1985,5,16,"MI","WI","COS",28200,NA,NA,"0"
1985,5,16,"MI","IN","COS",81753,NA,NA,"0"
1985,5,16,"MI","MI","COS",375283,NA,NA,"0"
1985,5,16,"MI","WI","COS",121713,NA,NA,"0"
1985,5,16,"MI","WI","COS",121713,NA,NA,"0"
1985,5,16,"MI","MI","COS",817483,NA,NA,"0"
1985,5,16,"MI","WI","COS",148560,NA,NA,"0"
1985,5,16,"MI","WI","COS",148560,NA,NA,"0"
1985,5,16,"MI","WI","COS",66120,NA,NA,"0"
1985,5,16,"MI","WI","COS",66120,NA,NA,"0"
1985,5,16,"MI","WI","COS",157518,NA,NA,"0"
1985,5,16,"MI","WI","COS",157518,NA,NA,"0"
1985,5,16,"MI","MI","COS",100032,NA,NA,"0"
1985,5,16,"MI","MI","COS",19996,NA,NA,"0"
1985,5,16,"MI","IN","COS",57265,NA,NA,"0"
1985,5,16,"MI","IL","COS",83034,NA,NA,"0"
1985,5,16,"MI","MI","LAT",149000,15,2831,"0"
1985,5,16,"MI","MI","LAT",205449,16,5136.23,"0"
1985,5,16,"MI","WI","LAT",1300000,NA,NA,"0"
1985,5,16,"MI","IL","LAT",120000,10,2400,"0"
1985,5,16,"MI","MI","LAT",115672,10,2197.77,"0"
1985,5,16,"MI","MI","LAT",160000,15,3360,"0"
1985,5,16,"MI","MI","LAT",210000,15,4620,"0"
1985,5,16,"MI","MI","LAT",83750,10,1591.25,"0"
1985,5,16,"MI","WI","RBT",15000,NA,NA,"0"
1985,5,16,"MI","WI","RBT",10000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",13000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",15000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",8800,NA,NA,"0"
1985,5,16,"MI","MI","RBT",9700,NA,NA,"0"
1985,5,16,"MI","MI","RBT",60000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",9900,NA,NA,"0"
1985,5,16,"MI","MI","RBT",14000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",10000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",9900,NA,NA,"0"
1985,5,16,"MI","IL","RBT",35101,NA,NA,"0"
1985,5,16,"MI","MI","RBT",5000,NA,NA,"0"
1985,5,16,"MI","WI","RBT",10000,NA,NA,"0"
1985,5,16,"MI","MI","RBT",7000,NA,NA,"0"
1985,5,16,"MI","IL","RBT",17995,NA,NA,"0"
